"normal","gamma","binom"
-1.09740191896313,1.41812516127438,5
-0.65786514442813,2.34380684517819,4
1.92805158476967,3.22922540527993,6
0.945966519691515,1.19507395054332,3
0.511124842978744,1.46313394942012,2
-0.884710054385124,3.03347985966903,2
1.94293893425987,3.33430627094214,5
1.80724371791772,2.665111275266,4
-0.968416289057098,0.294251622865406,4
0.23962531795811,1.79105600268172,6
0.392850280032186,2.36073333604282,2
-0.490984013128318,0.869802821032896,6
0.00478628046944145,2.02108624300462,1
-0.432851808563578,3.59066333199821,4
0.132856161322023,1.07883967780557,3
-2.09118957261291,4.27162927826733,5
-0.0433400966818393,2.35256225926685,5
-0.512964584605174,0.897867879154899,5
1.39454354217011,2.40209158472831,4
-2.69341308580461,0.795137096220955,2
-1.05118462027977,1.67755234271949,6
1.7532347335722,1.59204654275534,5
-0.612520510258117,1.92420140260632,3
-1.63426280311124,0.93075592926176,6
-1.11670741312263,2.30629981577871,4
0.610582541993394,3.68504002585458,2
-1.84504939854792,1.91264442145632,5
-0.29588004877888,4.6683789434561,3
0.218400487552998,1.71509695671971,5
0.525521688208618,1.04079091811542,4
-0.56391248721911,0.348412957166735,7
1.73720066757647,3.55470621699483,3
-1.77227533395487,0.654049684735501,4
2.25351009640038,3.6896100192029,7
1.1679687058115,4.68619888786847,6
1.06747213614201,1.92740763223685,5
0.6572957036903,0.350053761678585,3
-0.901701468062093,1.04985700642738,2
-0.0724213831740319,0.877226492881575,4
-1.21146592089733,0.97004730283871,4
0.45970959482436,0.767944301097408,6
0.237857272905031,6.73704101176802,5
-0.2906419369451,2.53827568043983,4
1.04000739597683,3.18876617763031,3
-1.38940177146747,1.02854654643247,6
0.295435420668713,3.32725591203602,1
0.690485408060586,4.65983051438172,4
-0.0624792795194388,0.287682121705309,4
-1.11186982039864,3.06677815728201,4
-0.540206524390274,2.46989895648191,4
-0.150388906286543,2.53250331948443,5
0.936446838410492,0.851251129865196,1
1.1174149406047,2.05183819020603,5
-0.0811875645494518,1.66055296950354,0
1.10033932194213,5.4194552028639,1
-0.841385496955183,3.9615816179406,4
-1.68640118173338,1.11928544898028,5
3.59085067146761,1.8372576309974,3
0.219392968901382,1.84890510708338,4
1.91011669358755,0.577993975142566,4
0.0986087687313279,2.09925728095836,5
1.26361026583689,1.16186990691984,4
0.275683519917235,1.12634848175729,0
-0.182375125927375,2.34908761260614,2
-0.1217238715001,1.41786775730041,1
0.420535522067198,1.62523329773287,5
-0.784978301297747,0.525668827475799,2
-0.0829557530673988,2.49202110139357,4
-1.44489592501361,2.00126957684166,3
-0.465767402573439,1.90483819008293,2
0.487427845308732,1.48240861264342,6
0.669862291522223,5.31569445679286,4
0.697792227903662,0.648924005163411,5
-0.831461382531075,0.768243852811249,1
1.01660850219326,0.144805127387331,6
-0.427449874409783,0.463450771004953,5
0.0560386652887805,0.961471657503679,6
0.796892113774098,2.65605772214947,5
1.51426292060758,1.63740044769412,4
1.02053796069722,0.773663473176199,4
0.348447164552598,0.984662242642412,3
0.60682177946831,1.34829470475613,4
0.856807627932919,5.85118674768371,4
0.838384051915692,2.72473469968069,6
-0.265754739884961,1.74981170814493,3
-0.283038375671527,2.05613272942009,2
1.585878705737,0.865835214907787,5
-0.0733760739686047,2.70724370446787,4
-0.901345474932598,2.6293169497887,3
-0.24864331651594,1.48133119123973,5
0.10457337581926,5.26192819853141,7
1.42661206635335,1.39846516369557,5
0.0472070293418111,2.42220646927538,5
-0.296953664835528,1.31815043925284,6
-1.37996976778428,1.62587916842072,3
0.657680661636986,2.85724370355363,4
0.194023098821747,0.752428825517467,6
0.710160704446895,2.76934911319441,2
-0.368259177443539,3.2339041118291,5
1.03235217651846,3.1676452222744,6
0.199633329956493,1.0257842893578,3
0.359267686984769,0.923415348060758,5
-1.18331134234601,0.321423700346243,6
-1.00252333061399,0.26915733928048,6
0.498195886564427,0.569537117210759,2
-1.48314834213473,0.531264434587402,5
0.357867676738981,4.51093592571048,7
0.102575916969854,1.70873347990489,4
-0.0330497987317672,2.16158001143151,5
-0.857170260691252,2.92638387284156,3
1.96999765146185,1.49367492721293,3
0.127805605423167,3.36693786891551,2
-0.73270832362431,0.859073393348192,4
-1.71504857286335,1.01376846452656,3
-2.31672515018726,3.30260431501849,3
-0.804477694663471,0.423866144450445,5
1.40443132027439,0.99616711382239,3
0.000243410490800589,5.43070676108633,4
1.6399348678757,1.15525488850224,5
-0.0184583750015724,1.5864809532531,4
1.38654747742871,0.586046850350908,2
0.601776431255072,1.11302749770573,5
0.173688304890667,1.41317318441236,3
-1.39886055976988,1.18525472492622,5
-0.422649792684327,1.49180492416289,2
-0.968105826598749,2.33741797475011,5
0.346446883560611,0.785090898289548,6
-0.291788071436822,2.44952234402003,6
-0.487617535178137,6.37480074947811,6
-0.177016423486909,1.88697597594365,5
-1.95583807583655,2.45717944965928,3
1.29194676806327,1.72567037380733,3
0.635495932881181,0.643066268194766,4
0.316850910539591,0.459152668676818,4
-1.11393925290662,0.814410503667341,5
0.99178159978545,0.727398004118196,4
0.803908610155372,2.61226915815911,3
0.11803245915008,0.152077000588582,4
-0.00326456381979987,3.57980819487478,3
0.677853099065611,1.12196776402365,4
1.58005962721852,3.18841520634797,2
-0.0904978913406325,0.430765891857394,2
-1.57738662002663,0.767901918958167,2
0.132433617630078,4.56640815288821,5
-1.17653040130297,0.122324638335367,6
0.138322094773606,3.87642503091445,4
-0.213440575599949,1.76455108015453,4
0.143429429898799,1.18370416386468,2
-0.740435575581908,3.39267695332002,5
-1.27989994465114,1.57371726896083,4
-0.0774440334088195,2.83628857599834,5
-3.05616501624328,0.92428675551731,4
-1.34877490916806,1.56233134450999,4
-0.14782548536702,0.244909484735947,7
1.01035666572663,1.1629871724708,5
0.655987698953775,1.50411393893939,1
1.31393580545396,1.41254571387624,4
-2.60545648344378,2.11024324420033,3
-2.75962607097906,0.391469524014621,4
1.42536331402312,1.1853052949934,5
1.85448106305848,4.21385698738959,4
1.9393786443241,3.21237426428932,4
0.809594349146162,1.28600075145491,2
-0.26420299979609,2.01012812238541,4
0.320599682354876,2.15109206924286,4
-0.218574485813812,1.30489515662902,6
0.489911319547639,2.00958400769744,4
1.23215883698128,1.33716676602452,2
0.822687593690356,0.970537036721122,4
-0.455726777266829,3.24757906783112,2
-0.147909702328603,0.224497346483435,5
1.49550824928543,3.04739374619546,4
0.874061851635546,0.954518377265848,6
1.17632595645902,5.71822621136625,5
1.20281246549711,3.9391826360963,4
1.02607244258293,0.962788347210542,4
0.470367229160529,2.93493325249816,5
0.568021665606008,1.20657769056447,3
-1.18907427064069,0.33531279780148,5
-0.726196359122882,1.3079980121247,7
0.427486623906054,1.40307027781209,5
0.228288918982288,0.506357213099426,5
0.30845935808515,2.92264547668629,6
-0.275676203109068,0.228225951252395,4
1.99426071046279,3.88769162558918,3
-0.650278212970392,0.729551661600292,2
-0.294676461463107,1.28318322536896,1
1.11960353082676,0.923702721872264,3
0.868986726283374,1.15953191285854,4
0.751432393532145,0.0607376245680358,2
-0.632294011442032,1.48936291269021,5
0.428907558072655,4.13589452846873,6
1.40476246015204,0.476974806302184,0
2.23473541185098,1.36197498354484,1
1.63773512390055,0.742905082655478,5
0.383500903527604,3.26059958892081,3
-0.573057577886237,3.17070064158883,3
0.368099988567997,2.82737416876917,4
1.1429086736021,1.12043440909905,5
-1.84649161837236,1.27748882540219,3
0.498532753563204,0.258269389110259,4
2.07083692410932,4.22704522630702,4
0.583985152679592,4.11614464498566,6
-0.83956281925059,3.05262324016243,3
2.21639113659945,1.65217900830872,5
0.230611374718941,1.55478590238764,7
-1.62664800018745,2.2415522609047,2
-2.13258285639301,1.78681793486835,8
-0.0881593299428665,0.204146513645344,1
0.549188604825442,1.29563761146602,3
0.858173335138427,0.430264761321703,2
-0.702207764944997,0.343811257335944,7
2.02109011424707,1.20856813165394,3
-0.849257584808574,0.789030758657404,4
0.535525108306063,1.00990051352746,3
1.08530829314448,3.80255438456283,3
-0.333376604742193,1.05748500259765,5
-0.97164925634989,2.3218786114631,2
0.557966502568151,2.43724120560542,4
0.237047598478453,1.44463752290481,3
2.09427716542669,1.78087661595046,6
0.643872931370455,5.24935959348665,4
-0.533870977174111,1.85935130874107,3
0.783412933906402,5.88539346817255,3
-0.728330374929753,1.66586254785516,5
0.199037898237614,1.33318064808225,5
1.88352863836252,0.864663693202647,1
-1.33826562937054,3.53094652728855,5
-0.608077438168798,1.52849664384899,3
-0.0584706617706089,1.5665897103147,4
-0.139587627266375,3.67328607888001,4
-0.29218779484395,1.29332417434507,2
1.78130789094795,1.06952430368896,1
0.52832426265968,2.34985129737443,4
0.232863474954149,0.96270548628143,3
-0.209055724379818,2.87224126846786,7
2.44209673912871,0.496424409734838,3
0.422768414132244,0.376101383940816,2
-0.948812336655102,2.90206647884037,1
0.427330722413756,0.336197082417342,3
-0.947672156345591,1.49531885839569,4
0.562328889218197,1.83068370367273,5
-0.13550194123956,0.913646034184563,4
0.800781872087523,2.93467587884494,4
-2.34190645981056,0.467099901431842,4
2.70577166480967,4.70761475093653,5
